,seriesID,year,period,month,value,footnotes,netchg_1mo,netchg_3mo,netchg_6mo,netchg_12mo,pctchg_1mo,pctchg_3mo,pctchg_6mo,pctchg_12mo,time_period,series_name
992,SMS54000000000000001,2025,M04,April,716.3,,0.4,2.6,0.6,-0.4,0.1,0.4,0.1,-0.1,2025-04-01,WV
993,SMS54000000000000001,2025,M03,March,715.9,,-2.0,-0.2,0.3,-2.9,-0.3,0.0,0.0,-0.4,2025-03-01,WV
994,SMS54000000000000001,2025,M02,February,717.9,,4.2,1.6,2.0,-0.4,0.6,0.2,0.3,-0.1,2025-02-01,WV
995,SMS54000000000000001,2025,M01,January,713.7,,-2.4,-2.0,-1.6,-2.2,-0.3,-0.3,-0.2,-0.3,2025-01-01,WV
996,SMS54000000000000001,2024,M12,December,716.1,,-0.2,0.5,0.5,1.4,0.0,0.1,0.1,0.2,2024-12-01,WV
997,SMS54000000000000001,2024,M11,November,716.3,,0.6,0.4,-10.1,3.2,0.1,0.1,-1.4,0.4,2024-11-01,WV
998,SMS54000000000000001,2024,M10,October,715.7,,0.1,0.4,-1.0,3.7,0.0,0.1,-0.1,0.5,2024-10-01,WV
999,SMS54000000000000001,2024,M09,September,715.6,,-0.3,0.0,-3.2,4.4,0.0,0.0,-0.4,0.6,2024-09-01,WV
1000,SMS54000000000000001,2024,M08,August,715.9,,0.6,-10.5,-2.4,6.2,0.1,-1.4,-0.3,0.9,2024-08-01,WV
1001,SMS54000000000000001,2024,M07,July,715.3,,-0.3,-1.4,-0.6,7.6,0.0,-0.2,-0.1,1.1,2024-07-01,WV
1002,SMS54000000000000001,2024,M06,June,715.6,,-10.8,-3.2,0.9,4.7,-1.5,-0.4,0.1,0.7,2024-06-01,WV
1003,SMS54000000000000001,2024,M05,May,726.4,,9.7,8.1,13.3,19.3,1.4,1.1,1.9,2.7,2024-05-01,WV
1004,SMS54000000000000001,2024,M04,April,716.7,,-2.1,0.8,4.7,10.3,-0.3,0.1,0.7,1.5,2024-04-01,WV
1005,SMS54000000000000001,2024,M03,March,718.8,,0.5,4.1,7.6,11.8,0.1,0.6,1.1,1.7,2024-03-01,WV
1006,SMS54000000000000001,2024,M02,February,718.3,,2.4,5.2,8.6,10.8,0.3,0.7,1.2,1.5,2024-02-01,WV
1007,SMS54000000000000001,2024,M01,January,715.9,,1.2,3.9,8.2,9.3,0.2,0.5,1.2,1.3,2024-01-01,WV
1008,SMS55000000000000001,2025,M09,September,3057.1,Preliminary,-9.8,0.4,1.9,17.7,-0.3,0.0,0.1,0.6,2025-09-01,WI
1009,SMS55000000000000001,2025,M08,August,3066.9,,6.8,17.4,21.7,21.0,0.2,0.6,0.7,0.7,2025-08-01,WI
1010,SMS55000000000000001,2025,M07,July,3060.1,,3.4,9.6,10.2,21.8,0.1,0.3,0.3,0.7,2025-07-01,WI
1011,SMS55000000000000001,2025,M06,June,3056.7,,7.2,1.5,9.1,21.2,0.2,0.0,0.3,0.7,2025-06-01,WI
1012,SMS55000000000000001,2025,M05,May,3049.5,,-1.0,4.3,1.4,14.6,0.0,0.1,0.0,0.5,2025-05-01,WI
1013,SMS55000000000000001,2025,M04,April,3050.5,,-4.7,0.6,4.4,11.9,-0.2,0.0,0.1,0.4,2025-04-01,WI
1014,SMS55000000000000001,2025,M03,March,3055.2,,10.0,7.6,15.8,15.0,0.3,0.2,0.5,0.5,2025-03-01,WI
1015,SMS55000000000000001,2025,M02,February,3045.2,,-4.7,-2.9,-0.7,10.3,-0.2,-0.1,0.0,0.3,2025-02-01,WI
1016,SMS55000000000000001,2025,M01,January,3049.9,,2.3,3.8,11.6,17.5,0.1,0.1,0.4,0.6,2025-01-01,WI
1017,SMS55000000000000001,2024,M12,December,3047.6,,-0.5,8.2,12.1,15.1,0.0,0.3,0.4,0.5,2024-12-01,WI
1018,SMS55000000000000001,2024,M11,November,3048.1,,2.0,2.2,13.2,23.7,0.1,0.1,0.4,0.8,2024-11-01,WI
1019,SMS55000000000000001,2024,M10,October,3046.1,,6.7,7.8,7.5,19.5,0.2,0.3,0.2,0.6,2024-10-01,WI
1020,SMS55000000000000001,2024,M09,September,3039.4,,-6.5,3.9,-0.8,9.6,-0.2,0.1,0.0,0.3,2024-09-01,WI
1021,SMS55000000000000001,2024,M08,August,3045.9,,7.6,11.0,11.0,21.8,0.3,0.4,0.4,0.7,2024-08-01,WI
1022,SMS55000000000000001,2024,M07,July,3038.3,,2.8,-0.3,5.9,17.6,0.1,0.0,0.2,0.6,2024-07-01,WI
1023,SMS55000000000000001,2024,M06,June,3035.5,,0.6,-4.7,3.0,10.1,0.0,-0.2,0.1,0.3,2024-06-01,WI
1024,SMS55000000000000001,2024,M05,May,3034.9,,-3.7,0.0,10.5,19.0,-0.1,0.0,0.3,0.6,2024-05-01,WI
1025,SMS55000000000000001,2024,M04,April,3038.6,,-1.6,6.2,12.0,22.3,-0.1,0.2,0.4,0.7,2024-04-01,WI
1026,SMS55000000000000001,2024,M03,March,3040.2,,5.3,7.7,10.4,25.1,0.2,0.3,0.3,0.8,2024-03-01,WI
1027,SMS55000000000000001,2024,M02,February,3034.9,,2.5,10.5,10.8,23.2,0.1,0.3,0.4,0.8,2024-02-01,WI
1028,SMS55000000000000001,2024,M01,January,3032.4,,-0.1,5.8,11.7,22.9,0.0,0.2,0.4,0.8,2024-01-01,WI
1029,SMS56000000000000001,2025,M09,September,296.8,Preliminary,-0.3,-0.6,0.1,1.9,-0.1,-0.2,0.0,0.6,2025-09-01,WY
1030,SMS56000000000000001,2025,M08,August,297.1,,0.0,-0.6,0.6,2.2,0.0,-0.2,0.2,0.7,2025-08-01,WY
1031,SMS56000000000000001,2025,M07,July,297.1,,-0.3,0.2,1.5,4.1,-0.1,0.1,0.5,1.4,2025-07-01,WY
1032,SMS56000000000000001,2025,M06,June,297.4,,-0.3,0.7,1.4,4.0,-0.1,0.2,0.5,1.4,2025-06-01,WY
1033,SMS56000000000000001,2025,M05,May,297.7,,0.8,1.2,2.0,3.7,0.3,0.4,0.7,1.3,2025-05-01,WY
1034,SMS56000000000000001,2025,M04,April,296.9,,0.2,1.3,0.8,3.7,0.1,0.4,0.3,1.3,2025-04-01,WY
1035,SMS56000000000000001,2025,M03,March,296.7,,0.2,0.7,1.8,3.3,0.1,0.2,0.6,1.1,2025-03-01,WY
1036,SMS56000000000000001,2025,M02,February,296.5,,0.9,0.8,1.6,3.2,0.3,0.3,0.5,1.1,2025-02-01,WY
1037,SMS56000000000000001,2025,M01,January,295.6,,-0.4,-0.5,2.6,2.5,-0.1,-0.2,0.9,0.9,2025-01-01,WY
1038,SMS56000000000000001,2024,M12,December,296.0,,0.3,1.1,2.6,3.3,0.1,0.4,0.9,1.1,2024-12-01,WY
1039,SMS56000000000000001,2024,M11,November,295.7,,-0.4,0.8,1.7,2.9,-0.1,0.3,0.6,1.0,2024-11-01,WY
1040,SMS56000000000000001,2024,M10,October,296.1,,1.2,3.1,2.9,4.0,0.4,1.1,1.0,1.4,2024-10-01,WY
1041,SMS56000000000000001,2024,M09,September,294.9,,0.0,1.5,1.5,2.7,0.0,0.5,0.5,0.9,2024-09-01,WY
1042,SMS56000000000000001,2024,M08,August,294.9,,1.9,0.9,1.6,3.1,0.6,0.3,0.5,1.1,2024-08-01,WY
1043,SMS56000000000000001,2024,M07,July,293.0,,-0.4,-0.2,-0.1,1.3,-0.1,-0.1,0.0,0.4,2024-07-01,WY
1044,SMS56000000000000001,2024,M06,June,293.4,,-0.6,0.0,0.7,1.7,-0.2,0.0,0.2,0.6,2024-06-01,WY
1045,SMS56000000000000001,2024,M05,May,294.0,,0.8,0.7,1.2,2.5,0.3,0.2,0.4,0.9,2024-05-01,WY
1046,SMS56000000000000001,2024,M04,April,293.2,,-0.2,0.1,1.1,2.7,-0.1,0.0,0.4,0.9,2024-04-01,WY
1047,SMS56000000000000001,2024,M03,March,293.4,,0.1,0.7,1.2,3.2,0.0,0.2,0.4,1.1,2024-03-01,WY
1048,SMS56000000000000001,2024,M02,February,293.3,,0.2,0.5,1.5,4.0,0.1,0.2,0.5,1.4,2024-02-01,WY
1049,SMS56000000000000001,2024,M01,January,293.1,,0.4,1.0,1.4,4.2,0.1,0.3,0.5,1.5,2024-01-01,WY
